id,name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
124094,Esther's Orange Marmalade Cake,107135,Dienia B.,PT30M,PT24H,PT24H30M,2005-05-31T12:26:00Z,"From December 7, 2004 Woman's Day magazine. They have a great website also. This cake just didn't happen to be in; it's from a great author called Jan Karon. She has a cook book called Karon's Mitford Cookbook and Kitchen Reader. If all the recipes are as good as this sounds, I think I would like it.",character(0),Dessert,,"c(""1"", ""2 2/3"", ""2/3"", ""1"", ""1"", ""2"", ""1"", ""5"", ""4"", ""3 1/4"", ""1"", ""1"", ""1/4"", ""1"", ""1/4"", ""1"", ""1"")","c(""unsalted butter"", ""sugar"", ""baking powder"", ""orange zest"", ""vanilla"", ""salt"", ""eggs"", ""cake flour"", ""buttermilk"", ""sugar"", ""sugar"", ""sour cream"", ""orange marmalade"")",3.0,2.0,828.1,42.8,19.6,228.2,374.3,105.9,0.9,72.9,8.6,12.0,,"c(""Preheat oven to 350 degrees Fahrenheit."", ""Butter and flour 3 - 9 inch pans."", ""In a large bowl, cream the butter, sugar and oil."", ""Add the baking powder, orange zest, vanilla and salt."", ""Beat until creamy."", ""Add the eggs and egg yolks, one at a time."", ""Alternately add the flour with the buttermilk."", ""Divide the batter between the 3 pans."", ""Bake for 25  or 30 minutes."", ""Cool for 20 minutes."", ""Syrup:"", ""Mix the orange juice and sugar together."", ""Poke holes in cake with a fork."", ""Spoon on the syrup."", 
""Frosting:"", ""Beat the whipping cream and sugar together until soft peaks form."", ""Fold in the sour cream."", ""To assemble this bad boy:"", ""Put 1 cake on plate."", ""Spread 1/3 marmalade on it."", ""Put 2nd cake on top and spread again with 1/3 marmalade."", ""Put the last cake on top; spread marmalade in center,leaving a 1-1/2 inch border."", ""Frost the side and the border."", ""You need to refrigerate this overnight so it can set and meld together."")"
62001,Carrot Cake With Carrot Juice,49304,Barb G.,PT50M,PT30M,PT1H20M,2003-05-12T20:02:00Z,This carrot cake is made with carrot juice to give more flavor. The recipe comes from Grandpa's Cellar &amp; Bake Shop and channel 10 TV.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/62/00/1/picmtl119.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/62/00/1/picGzviv0.jpg"")",Dessert,"c(""Lunch/Snacks"", ""Grains"", ""Fruit"", ""Vegetable"", ""Nuts"", ""Potluck"", ""Weeknight"", ""Mixer"", ""Oven"", ""Small Appliance"", ""< 4 Hours"")","c(""4"", ""2"", ""3/4"", ""3/4"", ""1"", ""2"", ""1"", ""1"", ""1"", ""1/2"", ""3"", ""1/2"", ""8"", ""1/4"", ""1"", ""1/2"", NA)","c(""eggs"", ""sugar"", ""canola oil"", ""carrot juice"", ""vanilla"", ""flour"", ""baking powder"", ""baking soda"", ""cinnamon"", ""salt"", ""carrots"", ""walnuts"", ""cream cheese"", ""butter"", ""icing sugar"", ""vanilla"", ""milk"")",5.0,17.0,7788.3,348.2,95.5,1115.9,4539.8,1123.4,27.0,879.2,79.4,,1 9x13 cake,"c(""For the Icing; Beat cream cheese until smooth and add butter to cream cheese."", ""Add sugar and Vanilla to mixture and beat until smooth."", ""Preheat oven to 350°."", ""Grease a 9 x 13-inch pan with butter."", ""For the Cake; Beat eggs until frothy and add sugar to eggs gradually, beating until light."", ""Add oil, juice and vanilla, and beat until mixed."", ""Sift flour, baking powder, soda, cinnamon and salt and add to mixture."", ""Combine carrots and walnuts, add to mixture, and mix well."", ""Pour mixture into prepared pan."", 
""Bake for 50 minutes or until done."", ""Top with Icing."")"
88139,Chocolate Cake with Raspberry & Coconut Filling,131008,capless,PT35M,PT45M,PT1H20M,2004-04-02T20:00:00Z,This is a terrific chocolate cake by itself. But the raspberry coconut filling is what really makes it special at our house! It really presents nicely with the raspberry/coconut on the sides. The frosting recipe yields 4 cups. Either cut it down or make cupcakes using the same cake recipe to use it up.,character(0),Dessert,"c(""Coconut"", ""Fruit"", ""Nuts"", ""< 4 Hours"")","c(""1/2"", ""1 1/2"", ""2"", ""1"", ""1"", ""1/2"", ""2"", ""1"", ""1/4"", ""1/4"", ""1"", NA, ""1"", ""1/4"", ""1/4"", ""1 -2"", ""1"", ""6"", ""1/4"", ""2"", ""1"", ""1/2"", ""2"", ""1/2 - 1"")","c(""margarine"", ""sugar"", ""egg"", ""buttermilk"", ""water"", ""flour"", ""baking soda"", ""salt"", ""cocoa powder"", ""vanilla extract"", ""coconut"", ""sugar"", ""water"", ""cream of tartar"", ""vanilla extract"", ""coconut flakes"", ""coconut flakes"")",,,486.3,11.0,3.8,16.3,313.0,93.2,2.2,66.5,5.3,12.0,,"c(""Chocolate Layer Cake In a large bowl beat margarine at medium speed until creamy."", ""Gradually add sugar and beat until fluffy."", ""Add egg whites and whole egg one at a time and mix well."", ""In a separate container combine buttermilk and water."", ""In a small bowl combine flour, baking soda, salt, and cocoa powder, stir to mix."", ""With mixer at medium speed add flour mixture alternating with buttermilk/water to the margarine mixture."", ""Add vanilla extract and mix in well."", ""Lightly coat 2 8-inch cake pans with vegetable spray and pour batter evenly into both pans."", 
""Bake at 350F for 22-25 minutes or until toothpick comes out clean."", ""Cool in wire rack 10 minutes."", ""Remove from pans and continue to cool."", ""Raspberry Coconut Filling Empty jar of raspberry preserves in a medium meshed strainer."", ""Using the back of a spoon press out the\""jelly\"" and retain the seeds."", ""Mix the\""jelly\"" with the coconut, coconut extract, and orange rind."", ""Add about 1-2 T of the seeds back into the jelly mixture."", ""(this is optional if you don't care for seeds)."", ""When cake is completely cooled spread a layer of the filling just to about 1/2\"" from the cakes edge."", 
""Set aside remaining filling."", ""Sprinkle a layer of coconut flakes on top of the filling."", ""Add top layer of cake."", ""Frosting (Use a large double boiler as this recipe makes 4 cups) Fill the bottom of the double boiler with water and set to boil."", ""Combine the first 4 ingredients in the TOP of the double boiler."", ""Beat with an electric hand mixer at medium speed just to blend ingredients."", ""Place top over boiling water and beat constantly at high speed for about 9 minutes, or until stiff peaks form."", 
""Remove from heat."", ""Add vanilla and coconut extracts and mix for 1 additional minute."", ""It should be at a spreading consistency now, if not continue to beat."", ""Spread over top of cake and lightly sprinkle with coconut flakes (lightly toasted is nice also)."", ""Mix enough of the coconut flakes with the remaining filling so that you can press to\""stick\"" it to the side of cake."")"
126385,Favorite Apricot Nectar Cake,152995,Courtly,PT42M,PT10M,PT52M,2005-06-20T13:13:00Z,Make and share this Favorite Apricot Nectar Cake recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/63/85/9M5M8JzORTehA9GVEqyQ_FullSizeRender.jpg""",Dessert,"c(""Fruit"", ""Summer"", ""Sweet"", ""< 60 Mins"", ""For Large Groups"", ""Oven"", ""Easy"")","c(""1"", ""1"", ""3/4"", ""3/4"", ""1"", ""4"", ""3/4"", ""2"", ""4"")","c(""lemon gelatin"", ""lemon zest"", ""eggs"", ""confectioners' sugar"", ""fresh lemon juice"")",5.0,4.0,299.7,15.2,2.3,53.5,255.2,38.2,0.5,26.4,3.5,16.0,,"c(""Preheat oven to 325. Lightly mist a 12 cup Bundt pan with vegetable oil spray, dust with flour. Shake out excess flour."", ""Place cake mix, gelatin, apricot nectar, oil, lemon zest, and eggs in mixing bowl. Blend with mixer on low speed for 1 minute. Stop machine and scrape down sides of bowl. Increase mixer speed to medium and beat 2 to 3 minutes more, scraping down sides of bowl again, if needed. The batter should look thick and smooth. Pour batter into prepared pan. Place pan in oven."", ""Bake cake until it is light brown and springs back when lightly pressed with your finger, 40-42 minutes. Remove pan from oven and place on wire rack to cool for 10 minutes."", 
""Prepare glaze. Combine confectioners sugar, lemon juice, and apricot nectar in small saucepan and heat over medium-low heat, stirring, until sugar has dissolved, 3 to 4 minutes."", ""Run a long, sharp knife around the edge of the cake and invert it onto a platter. While the cake is still warm, poke holes in the top with a toothpick or wooden skewer. Spoon glaze onto cake so that it seeps down into the holes. Let the cake cool before slicing."")"
381991,Cheesecake from Grandma Purnett,99336,CAREBEARCOOKING,PT45M,PT30M,PT1H15M,2009-07-19T12:57:00Z,"Oh Grandma!  This is a simple but, TO DIE FOR, cheesecake recipe.  You can eliminate the sour cream topping for another, but it is so good you may want to keep it on there anyway!  This was a special treat for us when Grandma made this. Yum! Yum!",character(0),Cheesecake,"c(""Dessert"", ""Cheese"", ""Weeknight"", ""Brunch"", ""For Large Groups"", ""Oven"", ""< 4 Hours"")","c(""2"", ""1/2"", ""1/4"", ""3"", ""1"", ""5"", ""2"", ""1"", ""1/4"", ""1"")","c(""graham cracker crumbs"", ""butter"", ""sugar"", ""cream cheese"", ""sugar"", ""eggs"", ""vanilla"", ""sour cream"", ""sugar"", ""vanilla"")",,,270.3,19.6,11.7,94.2,178.7,19.6,0.2,14.9,4.6,24.0,24-30 Squares,"c(""Mix graham crackers, butter and sugar and put into 9x13 pan and bake @ 350 for 10 min., cool."", ""Mix cream cheese, sugar, eggs and vanilla ingredients together.  Pour onto to graham cracker crust.  Bake @ 350 for 35 min, cool."", ""Mix sour cream, sugar and vanilla together.  Pour on top of cheesecake filling.  Bake @ 350 for 10 minute."", ""Refrigerate before serving.  Enjoy!"")"
329234,Yummy Banana Cake- No Milk!,896500,Jessie_loves_desser,PT1H,PT15M,PT1H15M,2008-10-06T17:03:00Z,This is a recipe my mother taught me. It is really simple and tastes very nice. It's also great because it has no milk in it. This is  definitely a recipe for the milk-free family!,character(0),Dessert,"c(""Tropical Fruits"", ""Fruit"", ""Lactose Free"", ""Free Of..."", ""Oven"", ""Small Appliance"", ""< 4 Hours"")","c(""2"", ""1/2"", ""3"", ""1 1/2"", ""1"", ""2"", ""3"")","c(""bananas"", ""eggs"", ""flour"", ""sugar"", ""nutmeg"", ""baking powder"")",4.0,2.0,239.7,10.6,1.7,46.5,109.3,33.6,1.0,19.2,3.4,12.0,1 cake,"c(""Puree bananas in a bender."", ""Add the oil and whisked eggs to the blender. Blend mixture together until mixed well, but still lumpy."", ""In a separate bowl whisk flour, sugar, nutmeg and baking powder. Slowly pour in wet mixture. Mix mixture together until it is mixed well."", ""Pour into a 8-inch round baking pan."", ""Bake at 360°F (180°C) for 1 hour or until toothpick inserted to center comes out clean."")"
189167,Luscious Four-Layer Pumpkin Cake  -  K,210188,Nana Lee,PT1H45M,PT20M,PT2H5M,2006-10-04T20:58:00Z,Make and share this Luscious Four-Layer Pumpkin Cake  -  K recipe from Food.com.,character(0),Dessert,"c(""Cheese"", ""Toddler Friendly"", ""Kid Friendly"", ""For Large Groups"", ""Beginner Cook"", ""< 4 Hours"", ""Easy"")","c(""1"", ""1"", ""1/2"", ""1/3"", ""4"", ""1 1/2"", ""1"", ""1"", ""1"", ""1/4"", ""1/4"")","c(""pumpkin"", ""milk"", ""eggs"", ""pumpkin pie spice"", ""cream cheese"", ""powdered sugar"", ""pecans"")",,,350.5,19.3,7.0,81.6,310.6,40.5,0.7,22.9,5.3,16.0,,"c(""CAKE:."", ""PREHEAT oven to 350°F"", ""Grease and flour two 9-inch round cake pans."", ""Beat cake mix, 1 cup of the pumpkin, the milk, oil, eggs and 1 teaspoons of the pumpkin pie spice in large bowl with electric mixer on medium speed until well blended."", ""Pour evenly into prepared pans."", ""BAKE 28 to 30 minute or until wooden toothpick inserted in centers comes out clean."", ""Cool in pans 10 minute"", ""Remove from pans to wire racks; cool completely."", ""FILLING:."", ""Beat cream cheese in small bowl with electric mixer on medium speed until creamy."", 
""Add sugar, remaining pumpkin and remaining 1/2 teaspoons pumpkin pie spice; mix well."", ""Stir in the whipped topping."", ""CUT each cake layer horizontally in half with serrated knife."", ""Stack layers on serving plate, spreading the cream cheese filling between layers. (Do not frost top of cake.)."", ""Drizzle cake with caramel topping just before serving; sprinkle with the pecans."", ""Store leftover cake in refrigerator."", ""How to Slice and Stack Cake Layers:"", ""Place one of the cooled cake layers on a serving plate."", 
""Make a 2-inch horizontal cut around side of cake using a long serrated knife."", ""Then, cut all of the way through the cake layer to make two layers."", ""Remove the top layer by sliding it onto a 9-inch round cardboard circle."", ""Frost the cake layer on the serving plate with one-third of the whipped topping mixture, then slide the top half of the split cake layer from the cardboard circle onto the frosted layer on plate."", ""Place the remaining unsplit cake layer on a cutting board."", ""Cut into two layers as done for the first layer."", 
""Repeat the process of transferring the cake layers to the stacked cake layers on plate using the cardboard circle."")"
502554,Georgian Cheese Pancakes,1733659,Eismeer,PT10M,PT5M,PT15M,2013-06-28T15:00:00Z,"Easy to prepare crispy on the outside, soft in the middle and of nice taste. I like it with crusty bread, aubergine spread and hummus. Makes a nice part of brunch. I incidentially left out the egg once and it worked very well too. This is just the basic version, fell free to add garlic, onions, herbs, bell peppers, ...",character(0),Cheese,"c(""Georgian"", ""Southwest Asia (middle East)"", ""High In..."", ""< 15 Mins"", ""Easy"")","c(""125"", ""200"", ""1"", ""3"", ""3"", ""1"", NA, ""2"", NA, NA)","c(""mozzarella cheese"", ""feta cheese"", ""egg"", ""flour"", ""milk"", ""baking powder"", ""olive oil"", ""herbs"", ""garlic"")",,,665.1,52.1,26.4,234.6,1736.7,16.2,0.3,4.9,33.2,2.0,2 pancakes,"c(""Crumble both cheeses very finely."", ""Add rest of ingredients and stir thoroughly."", ""Heat oil in a pan and add half of the dough."", ""Cover pan and let bake pancake for about 5 minutes."", ""Turn pancake (transfer with already browned side onto a plate and let slide back into pan) and let bake for another 3 to 3 minutes."", ""Serve with salad, topped with herbs, tomatoes, bread and dips -- it's good with jam as well."")"
360311,Upside Down Cherry Vanilla Cheesecake,559709,AussieHusky,PT30M,PT3H,PT3H30M,2009-03-11T02:09:00Z,Make and share this Upside Down Cherry Vanilla Cheesecake recipe from Food.com.,character(0),Cheesecake,"c(""Dessert"", ""Cherries"", ""Fruit"", ""Australian"", ""< 4 Hours"")","c(""250"", ""1/4"", ""1/2"", ""1"", ""250"", ""1"", ""2"", ""1"", ""1"", ""2"")","c(""cherries"", ""caster sugar"", ""water"", ""cornflour"", ""cream cheese"", ""powdered sugar"", ""vanilla bean paste"", ""vanilla extract"", ""ground cinnamon"", ""gelatin powder"")",,,499.6,40.1,23.7,135.2,224.8,31.8,1.7,26.5,6.7,4.0,4 ramekins,"c(""In a small saucepan add the cherries, 2tbsp of the syrup from the tin, the water and the caster sugar and bring to the boil then reduce to a simmer and hold it there for 5 minutes. Using a potato masher (Or a fork) roughly mash the cherries then add the cornflour, simmer for two more minutes, stirring gently."", ""Dissolve 1/2 tsp of the gelatin in 1tsp of boiling water then mix it through the cherry mix."", ""I like to use several small ramekins (Or bowls) But you could just as easily serve this in one dish. Pour the cherry mix into your containers then place it in the fridge."", 
""Whip the cream until it holds soft peaks then whip through the powdered sugar. Fold in the cream cheese, vanilla paste and cinnamon, Taste the mix, Some people like theirs sweeter so feel free to add more powdered sugar."", ""Dissolve the remaining gelatin into 1/2 tbsp of boiling water then mix it through the cream. Spoon your mix into your serving container ontop of the cherry mix."", ""Place the containers in the fridge for an hour or two to firm up then serve chilled."")"
500878,Lemon Mascarpone Crepe Cake,167849,heatherhopecs,PT3H30M,PT1H30M,PT5H,2013-05-26T16:25:00Z,Make and share this Lemon Mascarpone Crepe Cake recipe from Food.com.,character(0),Dessert,,"c(""1 3/4"", ""4"", ""1/4"", ""1"", ""6"", ""1"", ""1/2"", ""6"", ""3/4"", ""1"", ""3/4"", ""2 1/2"", ""6"", ""5"", ""1"", NA)","c(""eggs"", ""unsalted butter"", ""all-purpose flour"", ""cornmeal"", ""sugar"", ""salt"", ""unsalted butter"", ""sugar"", ""egg"", ""lemon juice"", ""heavy cream"", ""sugar"", ""mascarpone cheese"", ""pure vanilla extract"", ""amaretti cookie"")",,,656.4,47.0,28.3,261.6,245.8,51.6,0.9,32.3,9.4,,1 10 inch cake,"c(""TO MAKE THE CREPES: Combine all crepe ingredients in a blender. Puree until smooth and thoroughly combined, about 1 minute. Transfer to a bowl, cover, and refrigerate until cold, at least 2 hours and up to overnight."", ""When ready to cook the crepes, vigorously stir batter until smooth again."", ""Melt 1/2 teaspoon butter in a 10-inch nonstick skillet over medium heat."", ""Tilt skillet at a 45-degree angle, pour 1 ounce batter (slightly more than 2 tablespoons) into skillet, and immediately swirl and shake skillet in a circular motion to evenly distribute batter in a thin film across bottom. Cook until edges of crepe turn golden, about 45 seconds."", 
""Carefully flip crepe, and cook just until set, about 30 seconds. Transfer to a paper-towel-lined plate."", ""Melt another 1/2 teaspoon butter, and continue cooking crepes in the same manner, mixing batter with a spoon or ladle between crepes and stacking cooked crepes on top of one another (you should have 20 to 22 crepes)."", ""Let crepes cool completely, about 30 minutes."", ""TO MAKE THE LEMON CURD:"", ""Beat together butter and sugar with a mixer on medium-high speed until light and fluffy. Reduce speed to low, and add whole egg."", 
""When thoroughly combined, gradually add egg yolks, then lemon juice (the mixture will appear curdled)."", ""Transfer mixture to a small saucepan, and cook, stirring constantly, over medium heat until thick enough to coat the back of a wooden spoon, 5 to 7 minutes."", ""Transfer to a bowl, cover surface of curd with plastic wrap, and let cool completely in the refrigerator, about 2 hours."", ""TO ASSEMBLE THE CAKE:"", ""Whisk together 1 1/4 cups cream and 3 tablespoons sugar until soft peaks form."", ""Fold a third of the whipped cream into lemon curd with a rubber spatula until thoroughly combined."", 
""Gently fold cream-curd mixture into remaining whipped cream until thoroughly combined."", ""For a neat presentation, make a frame on a 12-inch cake plate with 2-inch-wide strips of parchment."", ""Place 1 crepe in center of plate (the outer edge of plate should be covered with parchment), and spread 3 tablespoons curd mixture evenly over crepe. Repeat layering with remaining crepes and curd mixture, ending with the last crepe."", ""Whisk together remaining 1 1/4 cups cream, the mascarpone, the remaining 3 tablespoons sugar, and the vanilla until soft peaks form."", 
""Spoon mascarpone cream on top of cake, and carefully spread across top and sides."", ""Refrigerate until set, about 2 hours."", ""Let stand at room temperature 30 minutes. Just before serving, remove parchment frame, and garnish with amaretti cookies."")"
